id,address,lat,lng
2601,"1533, rue Le Caron Montreal",45.461773,-73.583907
2602,"1588 Rue du Centre Montreal",45.484586,-73.559143
2603,"5200 Saint-Ambroise #8 Montreal",45.467910,-73.592509
2604,"6765 De la Verendrye App1 Montreal",45.451857,-73.585924
2605,"939 Laporte Montreal",45.480905,-73.587166
2606,"437 Rue De La Congregation Montreal",45.481388,-73.554811
2607,"1850 Rue Mullins #2 Montreal",45.481085,-73.561114
2608,"312-4300 St-Ambroise Montreal",45.473731,-73.582071
2609,"4030 Notre-Dame Ouest Apt. 104 Montreal",45.477611,-73.584430
2610,"6555 Laurendeau app.6 Montreal",45.453830,-73.589510
2611,"4300, St-Ambroise 322 Montreal",45.473731,-73.582071
2612,"6021 Rue Hamilton Montreal",45.458147,-73.598096
2613,"5230 Rue St-Ambroise #6 Montreal",45.467804,-73.593111
2614,"624 St-Philippe app. 7 Montreal",45.476501,-73.587323
2615,"1977 Rue Centre apt: 402 Montreal",45.482097,-73.563687
2616,"755 Rue Charlevoix Montreal",45.475382,-73.563746
2617,"4-2100, rue St-Jacques Montreal",45.487223,-73.573615
2618,"2381 Knox Montreal",45.477916,-73.563767
2619,"2354 Workman Montreal",45.484331,-73.574253
2620,"811 Rue Atwater app 301 Montreal",45.485158,-73.580304
2621,"301-94, rue Bourget Montreal",45.477756,-73.578250
2622,"5240 Rue St-Ambroise App 7 Montreal",45.467632,-73.593209
2623,"346, rue Ste-Madeleine App 5 Montreal",45.480458,-73.552299
2624,"634 Rue St-Philippe App 2 Montreal",45.476576,-73.587496
2625,"309-5600, rue Briand Montreal",45.462845,-73.596973
2626,"1854, rue Denonville Montreal",45.460652,-73.589231
2627,"2379, rue Duvernay, #305 Montreal",45.483123,-73.573387
2628,"102-1977, rue du Centre Montreal",45.482097,-73.563687
2629,"109-4150, rue St-Ambroise Montreal",45.474283,-73.581028
2630,"101-507, rue Sainte-Margueritte Montreal",45.475536,-73.586541
2631,"201-1972, rue Notre-Dame Ouest Montreal",45.486556,-73.569620
2632,"5541, rue Eadie Montreal",45.463195,-73.590044
2633,"5-5190, rue Saint-Ambroise Montreal",45.467905,-73.592403
2634,"2606, rue St-Charles Montreal",45.478759,-73.570490
2635,"7-5160, rue Phillipe Lanonde Montreal",45.467417,-73.592305
2636,"680, rue de Courcelle Montreal",45.474584,-73.593469
2637,"3-6899, avenue Irwin Montreal",45.447837,-73.604460
2638,"208-765, rue Bourget Montreal",45.481740,-73.585101
2639,"6262, rue Mazarin Montreal",45.455068,-73.600871
2640,"644, rue Saint-Philippe Montreal",45.476458,-73.587044
2641,"327-3700, rue Saint-Antoine Ouest Montreal",45.481381,-73.585813
2642,"202-2420, rue Knox Montreal",45.477376,-73.563951
2643,"202-2141, rue Augustin Cantin Montreal",45.482213,-73.566494
2644,"318-4300, rue St-Ambroise Montreal",45.473731,-73.582071
2645,"2605, avenue Lionel Groulx Montreal",45.483494,-73.578357
2646,"3-6545, rue Laurendeau Montreal",45.453940,-73.589503
2647,"3-5160, rue St-Ambroise Montreal",45.468088,-73.591993
2648,"3-5190, rue Saint-Ambroise Montreal",45.467905,-73.592403
2649,"6886, rue Hamilton Montreal",45.449723,-73.594909
2650,"601-4300, rue St-Ambroise Montreal",45.473731,-73.582071
2651,"104-2141, rue Augustin-Cantin Montreal",45.482213,-73.566494
2652,"211-4300, rue Saint-Ambroise Montreal",45.473731,-73.582071
2653,"302-2109, rue Grand Trunk Montreal",45.480217,-73.563435
2654,"511-5600 rue Briand Montreal",45.462845,-73.596973
2655,"6037, rue Hamilton Montreal",45.457915,-73.598214
2656,"3700, rue Saint-Antoine Ouest Montreal",45.481381,-73.585813
2657,"725-680, rue de Courcelle Montreal",45.474584,-73.593469
2658,"102-1981, rue Centre Montreal",45.481984,-73.563760
2659,"154-790, rue Rose de Lima Montreal",45.481990,-73.584795
2660,"1-5160, rue St-Ambroise Montreal",45.468088,-73.591993
2661,"5600, rue Briand Montreal",45.462845,-73.596973
2662,"2-5288, rue Ste-Marie Montreal",45.468273,-73.594352
2663,"4722, rue Notre-Dame Ouest Montreal",45.472464,-73.589042
2664,"1-5190, rue Saint-Ambroise Montreal",45.467905,-73.592403
2665,"445-3700, rue St-Antoine Ouest Montreal",45.481381,-73.585813
2666,"5-5220, Saint-Ambroise Montreal",45.467870,-73.592934
2667,"4-5170, rue Saint-Ambroise Montreal",45.468104,-73.591998
2668,"219-11, rue Charlevoix Montreal",45.480948,-73.573306
2669,"2076, avenue de l'�glise Montreal",45.463761,-73.591655
2670,"230-3700, rue Saint-Antoine Ouest Montreal",45.481381,-73.585813
2671,"204-3770, rue Workman Montreal",45.479242,-73.582927
2672,"795, avenue Laporte Montreal",45.480370,-73.585842
2673,"5-1928, rue le Ber Montreal",45.479946,-73.553095
2674,"902-400, de l'Inspecteur Montreal",45.496313,-73.560727
2675,"129-950, rue Notre-Dame Ouest Montreal",45.496710,-73.562056
2676,"7-6545, rue Laurendeau Montreal",45.453940,-73.589503
2677,"4-313 Bourgeoys Montreal",45.479918,-73.552559
2678,"2221, rue Wellington Montreal",45.476120,-73.560278
2679,"202-4300, rue Saint-Ambroise Montreal",45.473731,-73.582071
2680,"2330 Rue Centre #2 Montreal",45.480212,-73.566238
2681,"715-680, rue de Courcelle Montreal",45.474584,-73.593469
2682,"5-5160, rue Sainte-Ambroise Montreal",45.468088,-73.591993
2683,"202-2625, rue St-Jacques Ouest Montreal",45.484550,-73.578346
2684,"514-4200, rue Saint-Ambroise Montreal",45.474261,-73.581169
2685,"8-2438-C, rue de Ch�teauguay Montreal",45.478821,-73.566996
2686,"620-680, rue de Courcelle Montreal",45.474584,-73.593469
2687,"1600, rue d'Arcy McGee Montreal",45.451897,-73.586424
2688,"201-1971, rue Centre Montreal",45.482153,-73.563581
2689,"5769, rue Hadley Montreal",45.460534,-73.592709
2690,"301-2655, rue Sainte Cun�gonde Montreal",45.481281,-73.574869
2691,"301-2109, rue Grand Trunk Montreal",45.480217,-73.563435
2692,"2362, rue de Ch�teauguay Montreal",45.479514,-73.565858
2693,"8-1840, rue Mullins Montreal",45.481197,-73.560959
2694,"162-855, rue Irene Montreal",45.481086,-73.585839
2695,"300-2324, rue Mullins Montreal",45.478741,-73.563799
2696,"105-1967, rue Centre Montreal",45.482196,-73.563536
2697,"4-2469, rue Knox Montreal",45.477111,-73.564515
2698,"669-855, rue Ir�ne Montreal",45.481086,-73.585839
2699,"331-2801, rue Centre Montreal",45.477141,-73.571863
2700,"202-96, rue Bourget Montreal",45.477707,-73.577958
2701,"4-1932, rue Le Ber Montreal",45.479946,-73.553095
2702,"3-6771, boulevard de la Verendrye Montreal",45.451865,-73.585985
2703,"201-251, rue Saint-Augustin Montreal",45.477957,-73.581350
2704,"2004, rue de Paris Montreal",45.479071,-73.559747
2705,"203-2835, rue Saint-Charles Montreal",45.477503,-73.572856
2706,"1-634, rue Saint-Philippe Montreal",45.476576,-73.587496
2707,"304-3770, rue Workman Montreal",45.479242,-73.582927
2708,"783, avenue Laporte Montreal",45.480227,-73.585736
2709,"202- 251, rue Saint-Augustin Montreal",45.477957,-73.581350
2710,"102-94, rue Bourget Montreal",45.477756,-73.578250
2711,"274-855, rue Ir�ne Montreal",45.481086,-73.585839
2712,"2-1932, rue le Ber Montreal",45.479946,-73.553095
2713,"403-1788, rue du Canal Montreal",45.485590,-73.564786
2714,"4-5160, rue Saint-Ambroise Montreal",45.468088,-73.591993
2715,"792, avenue Greene Montreal",45.483571,-73.582656
2716,"209-4300 St-Ambroise Montreal",45.473731,-73.582071
2717,"2-5760, rue Laurendeau Montreal",45.460400,-73.588005
2718,"164-855, rue Ir�ne Montreal",45.481086,-73.585839
2719,"202-401, rue Sainte-Marguerite Montreal",45.475384,-73.586190
2720,"302-4665, rue Notre-Dame Ouest Montreal",45.473033,-73.588542
2721,"665, avenue Atwater Montreal",45.483615,-73.579342
2722,"855, rue Ir�ne Montreal",45.481086,-73.585839
2723,"2268, rue Cardinal Montreal",45.460238,-73.595266
2724,"3-675, rue Richmond Montreal",45.490466,-73.570122
2725,"302-94, rue Bourget Montreal",45.477756,-73.578250
2726,"3362, rue Allard Montreal",45.449330,-73.602761
2727,"1611, avenue Woodland Montreal",45.453526,-73.585965
2728,"3930, place Guay Montreal",45.479676,-73.585811
2729,"2699, rue de Coleraine Montreal",45.474068,-73.565239
2730,"302-01223, rue Charlevoix Montreal",45.478634,-73.569634
2731,"400-2308, rue Mullins Montreal",45.479145,-73.563382
2732,"238, rue Bourget Montreal",45.478801,-73.580197
2733,"101-1960, rue Augustin-Cantin Montreal",45.483336,-73.564609
2734,"6-1420, rue Saint-Jacques Montreal",45.492770,-73.568647
2735,"3974, rue Saint-Jacques Montreal",45.478625,-73.584851
2736,"2270 Notre-Dame O. #201 Montreal",45.484366,-73.572585
2737,"2687, Rufus-Rockhead #6 Montreal",45.480489,-73.574638
2738,"510-4150, rue Saint-Ambroise Montreal",45.474283,-73.581028
2739,"200-2356, rue Mullins Montreal",45.478364,-73.564413
2740,"101-1719, rue Grand Trunk Montreal",45.483059,-73.560365
2741,"470-855, rue Ir�ne Montreal",45.481086,-73.585839
2742,"3-634, rue Saint-Philippe Montreal",45.476576,-73.587496
2743,"403-738, rue Bourget Montreal",45.480933,-73.584044
2744,"302-1984, rue Augustin-Cantin Montreal",45.483185,-73.564858
2745,"2685, rue de Coleraine Montreal",45.474240,-73.565075
2746,"2456, rue de Ch�teauguay Montreal",45.478683,-73.567101
2747,"2-1820, rue Mullins Montreal",45.481396,-73.560724
2748,"21-3655, boulevard des Trinitaires Montreal",45.447372,-73.605430
2749,"3-2469, rue Knox Montreal",45.477111,-73.564515
2750,"304-2835, rue Saint-Charles Montreal",45.477503,-73.572856
2751,"6-5191, rue Phillippe-Lalonde Montreal",45.467437,-73.592329
2752,"516-701, rue Ir�ne Montreal",45.480105,-73.583950
2753,"309-4200, rue Saint-Ambroise Montreal",45.474261,-73.581169
2754,"301-2131, rue Augustin Cantin Montreal",45.482291,-73.566369
2755,"369-855, rue Ir�ne Montreal",45.481086,-73.585839
2756,"2680, rue du Centre Montreal",45.477809,-73.570411
2757,"509-701, rue Ir�ne Montreal",45.480126,-73.583929
2758,"855 rue Ir�ne app. 169 Montreal",45.481086,-73.585839
2759,"410-4200, rue Saint-Ambroise Montreal",45.474261,-73.581169
2760,"209-111, rue Vinet Montreal",45.481846,-73.572333
2761,"200-2340, rue Mullins Montreal",45.478560,-73.564117
2762,"3-5191, rue Philippe-Lalonde Montreal",45.467437,-73.592329
2763,"2-1860, rue Mullins Montreal",45.480972,-73.561207
2764,"7-1830, rue Mullins Montreal",45.481297,-73.560845
2765,"212-3810, rue Saint-Antoine Ouest Montreal",45.481155,-73.586178
2766,"2-111 de Lévis Montreal",45.480637,-73.575008
2767,"5-6565, rue Laurendeau Montreal",45.453722,-73.589518
2768,"213-680, rue de Courcelle Montreal",45.474584,-73.593469
2769,"4250 Saint-Ambroise no 211 Montreal",45.473629,-73.581800
2770,"301-245, rue Charlevoix Montreal",45.482029,-73.574621
2771,"200-2360, rue Mullins Montreal",45.478333,-73.564468
2772,"619-680, rue de Courcelle Montreal",45.474584,-73.593469
2773,"3810, rue Saint-Antoine Ouest Montreal",45.481155,-73.586178
2774,"2678, rue Centre Montreal",45.477826,-73.570383
2775,"8-5201, rue Philippe-Lalonde Montreal",45.467437,-73.592329
2776,"727, rue Agn�s Montreal",45.479202,-73.585215
2777,"2345 Grand Trunk app. #8 Montreal",45.479072,-73.565112
2778,"474-855, rue Ir�ne Montreal",45.481086,-73.585839
2779,"421-3810, rue Saint-Antoine Ouest Montreal",45.481155,-73.586178
2780,"3750 Rue Workman Suite 200 Montreal",45.479320,-73.582602
2781,"1980 AUGUSTIN CANTIN Montreal",45.483210,-73.564816
2782,"477 Bourgeoys Montreal",45.479931,-73.555717
2783,"1960 rue Wellington # 2 Montreal",45.479698,-73.558557
2784,"4300, Rue Saint-Ambroise app.606 Montreal",45.473731,-73.582071
2785,"2002 de L'Église Avenue Montreal",45.463676,-73.590344
2786,"6019 Rue Hamilton App. 6 Montreal",45.458174,-73.598106
2787,"2855, rue Du Centre Montreal",45.476545,-73.572855
2788,"5000 Rue Notre-Dame Condo 3 Montreal",45.501689,-73.567256
2789,"4200, St-Ambroise Condo 117 Montreal",45.501689,-73.567256
2790,"2260 Rue Notre-dame Condo 001 Montreal",45.501689,-73.567256
2791,"2218 Rue St-Antoine Ouest App 02 Montreal",45.488851,-73.576868
2792,"2604 Rue St-Charles Montreal",45.478768,-73.570475
2793,"2155 Rue Jacques-Hertel Condo 302 Montreal",45.501689,-73.567256
2794,"222 Rue Dominion Suite 65 Montreal",45.483547,-73.572372
2795,"2505 Rue Duvernay Condo 202 Montreal",45.501689,-73.567256
2796,"1814 Avenue Woodland Montreal",45.453393,-73.589621
2797,"2511 Rue Duvernay Montreal",45.482280,-73.574873
2798,"1436 Galt Montreal",45.462549,-73.582454
2799,"405, avenue Vivian Montreal",45.525543,-73.636608
2800,"1417, boulevard Graham Montreal",45.516899,-73.641111
2801,"265 Ave du Mont-Royal O. app 108 Montreal",45.517353,-73.589038
2802,"1122, Laurier Est Montreal",45.531496,-73.585563
2803,"304-240, chemin Bates Montreal",45.515075,-73.629508
2804,"212-1270, ch. Regent Montreal",45.517278,-73.642112
2805,"503-155, chemin Bates Montreal",45.516549,-73.627547
2806,"612-905, rue Plymouth Montreal",45.504266,-73.661913
2807,"8-1217, boulevard Graham Montreal",45.517532,-73.639594
2808,"313-240, chemin Bates Montreal",45.515075,-73.629508
2809,"6995 Boulevard Gouin Est Condo 601 Montreal",45.501689,-73.567256
2810,"6905, Gouin est Montreal",45.628202,-73.620883
2811,"11394, avenue Garon, condo 5 Montreal",45.501689,-73.567256
2812,"9967 Avenue des Laurentides Montreal",45.579713,-73.636219
2813,"206-6500, boulevard L�ger Montreal",45.623472,-73.621653
2814,"4-11415, H�tel de Ville Montreal",45.596515,-73.640080
2815,"507-3581, boulevard Gouin Est Montreal",45.591525,-73.649952
2816,"12058, avenue Savard Montreal",45.602460,-73.641971
2817,"1101-3591, boulevard Gouin Est Montreal",45.591498,-73.649916
2818,"11134, avenue Balzac Montreal",45.595996,-73.633759
2819,"6900, boulevard Gouin Est Montreal",45.628300,-73.620556
2820,"12062, avenue Savard Montreal",45.602460,-73.641971
2821,"9971, avenue des Laurentides Montreal",45.579703,-73.636364
2822,"204-6905, boulevard Gouin Est Montreal",45.628202,-73.620883
2823,"404-6900, boulevard Gouin Est Montreal",45.628300,-73.620556
2824,"1007-3581, boulevard Gouin Est Montreal",45.591525,-73.649952
2825,"12090, avenue Savard Montreal",45.602463,-73.641974
2826,"107-4625, rue d'Amiens Montreal",45.592117,-73.630308
2827,"3581 Boulevard Gouin Est Montreal",45.591525,-73.649952
2828,"3581 Boulevard Gouin Est Condo Terr 4 Montreal",45.501689,-73.567256
2829,"3581 Gouin Boulevard East Unit 612 Montreal",45.591525,-73.649952
2830,"3581, boulevard Gouin Est #310 Montreal",45.591525,-73.649952
2831,"1425 av. Bernard App.9 Montreal",45.518155,-73.610739
2832,"5345 Rue Mckenna Montreal",45.500671,-73.619181
2833,"1640 Rue Van Horne App. 5 Montreal",45.517171,-73.617885
2834,"900 Rue De L'Ep�e App. 5 Montreal",45.501689,-73.567256
2835,"5993 Rue Durocher Montreal",45.510067,-73.578663
2836,"1470 Van Horne #10 Montreal",45.519365,-73.615696
2837,"115 Chemin De La C�te Saint-Catherine App 205 Montreal",45.511851,-73.562091
2838,"1470, Van Horne, app. 11 Montreal",45.519365,-73.615696
2839,"394 Labadie Montreal",45.519165,-73.597258
2840,"900 Avenue De l'�p�e App. 7 Montreal",45.501689,-73.567256
2841,"872 Stuart Montreal",45.520320,-73.617072
2842,"927, Rue Hartland Montreal",45.517017,-73.621725
2843,"1460 Rue Van Horne Condo 7 Montreal",45.501689,-73.567256
2844,"1025 Boulevard du Mont-Royal ouest App. 110 Montreal",45.514784,-73.591353
2845,"5430, rue Hutchison Montreal",45.520689,-73.601399
2846,"754, avenue Bloomfield Montreal",45.521934,-73.611821
2847,"705, rue Bloomfield Montreal",45.521585,-73.610351
2848,"1175, avenue Bernard Montreal",45.521006,-73.608139
2849,"1175, avenue Ducharme, app. 301 Montreal",45.523759,-73.614765
2850,"5228, rue Hutchison Montreal",45.519689,-73.598902
2851,"133, de l'�p�e Montreal",45.501689,-73.567256
2852,"970, rue McEachran, app. 203 Montreal",45.519680,-73.620079
2853,"827, avenue McEachran Montreal",45.518629,-73.617347
2854,"5171, avenue Durocher Montreal",45.518634,-73.598441
2855,"849, avenue Davaar Montreal",45.518083,-73.618206
2856,"982 Pratt Montreal",45.515686,-73.623951
2857,"750 Avenue Querbes Montreal",45.522958,-73.610404
2858,"1190 Ducharme, apt #3 Montreal",45.523601,-73.614487
2859,"831 Av. Dollard Montreal",45.519270,-73.616737
2860,"6136 ave Durocher Montreal",45.523865,-73.610400
2861,"169 avenue de L'�p�e Montreal",45.501689,-73.567256
2862,"776 avenue Stuart Montreal",45.519260,-73.615004
2863,"1511, Ducharme Montreal",45.519773,-73.618338
2864,"167 avenue de L'�p�e Montreal",45.501689,-73.567256
2865,"165 avenue de L'�p�e Montreal",45.501689,-73.567256
2866,"783, Stuart Avenue Montreal",45.519552,-73.614897
2867,"850 Avenue Dollard Montreal",45.519401,-73.617343
2868,"4845 Hutchison # 3 Montreal",45.517837,-73.593842
2869,"246 Avenue Willowdale Montreal",45.507010,-73.616827
2870,"2792 Av. Willowdale Montreal",45.504552,-73.618745
2871,"847 Avenue Davaar Montreal",45.518158,-73.618060
2872,"832 Avenue Dollard Montreal",45.519337,-73.616955
2873,"1640, Avenue Van Horne Montreal",45.517171,-73.617885
2874,"200 Willowdale, #11 Montreal",45.507540,-73.616163
2875,"40 Querbes Appt 9 Montreal",45.517292,-73.597541
2876,"5390 Hutchison Montreal",45.520515,-73.600938
2877,"731-A Ave de l'Ep�e Montreal",45.526885,-73.619639
2878,"828 Rue Querbes app 308 Montreal",45.523878,-73.612371
2879,"497 Chemin de la C�te Ste-Catherine app B Montreal",45.514586,-73.609354
2880,"5892 Rue Durocher Montreal",45.510045,-73.578683
2881,"911 Rue Pratt Montreal",45.515232,-73.622459
2882,"805 McEachran, apt 3 Montreal",45.518564,-73.617024
2883,"843 Avenue Mceachran Montreal",45.518733,-73.617568
2884,"1470 Rue Van Horne app11 Montreal",45.501689,-73.567256
2885,"835, avenue Davaar Montreal",45.518003,-73.618029
2886,"838, Avenue Davaar Montreal",45.517998,-73.618087
2887,"877, rue Stuart Montreal",45.520474,-73.617046
2888,"749, rue Bloomfield Montreal",45.521992,-73.611541
2889,"868, avenue Dollard Montreal",45.519590,-73.617514
2890,"651, avenue Mceachran Montreal",45.516788,-73.613190
2891,"917, Hartland Montreal",45.516941,-73.621553
2892,"704, avenue de l'�p�e Montreal",45.501689,-73.567256
2893,"839, McEachran Montreal",45.518787,-73.617441
2894,"108-2375, rue Ekers Montreal",45.514377,-73.629168
2895,"505-1160, Van Horne Montreal",45.523077,-73.612570
2896,"874, avenue Dollard Montreal",45.519716,-73.617794
2897,"102-14, chemin Bates Montreal",45.518975,-73.622926
2898,"101-870, avenue de l'�p�e Montreal",45.501689,-73.567256
2899,"C-104-50, chemin Bates Montreal",45.517474,-73.625479
2900,"5991 Rue Durocher Montreal",45.510067,-73.578663
2901,"5-1485, avenue Bernard Montreal",45.517304,-73.611636
2902,"876, avenue McEachran Montreal",45.519065,-73.618386
2903,"2-675, avenue Bloomfield Montreal",45.521236,-73.609507
2904,"1511, avenue Ducharme Montreal",45.519773,-73.618338
2905,"927, rue Hartland Montreal",45.517017,-73.621725
2906,"102-371, rue Villeneuve Ouest Montreal",45.517716,-73.592925
2907,"A-749, avenue Champagneur Montreal",45.521343,-73.612081
2908,"905, avenue Hartland Montreal",45.516610,-73.621164
2909,"1819 Glendale # 101 Montreal",45.516659,-73.624788
2910,"836, rue Davaar Montreal",45.517986,-73.618061
2911,"839 Stuart app. 3 Montreal",45.520081,-73.616480
2912,"626, avenue Outremont Montreal",45.519366,-73.610140
2913,"650, avenue Outremont Montreal",45.519606,-73.610294
2914,"1619, avenue Ducharme Montreal",45.518366,-73.619660
2915,"5571, rue Wilderton Montreal",45.507212,-73.617088
2916,"625, avenue Outremont, app. 15 Montreal",45.519383,-73.609764
2917,"6-133, rue de l'�p�e Montreal",45.501689,-73.567256
2918,"842, rue Davaar Montreal",45.518022,-73.618139
2919,"5569, avenue Woodbury Montreal",45.505924,-73.618506
2920,"726A, avenue Champagneur Montreal",45.520951,-73.611619
2921,"663, boulevard Dollard Montreal",45.517684,-73.612787
2922,"1585, avenue Ducharme Montreal",45.518866,-73.619195
2923,"3-798 A, rue Champagneur Montreal",45.521706,-73.613366
