id,address,lat,lng
5176,"40 Rue Moli�re Condo Montreal",45.501689,-73.567256
5177,"6967, 18E Avenue condo 103 Montreal",33.632390,-112.022207
5178,"8310, rue St-Hubert Montreal",45.547429,-73.629526
5179,"7080 Rue Hutchison App. 216 Montreal",45.529344,-73.621946
5180,"7060 Rue Hutchison App. 404 Montreal",45.529101,-73.620946
5181,"8316, rue St-Hubert Montreal",45.547348,-73.629638
5182,"3-420, rue St-Roch Montreal",45.531950,-73.627705
5183,"7251, avenue De Gasp� Montreal",45.501689,-73.567256
5184,"820, rue De Castelnau Est Montreal",45.541780,-73.615016
5185,"7060, rue Hutchison 112 Montreal",45.529101,-73.620946
5186,"196 Faillon ouest # 402 Montreal",45.533421,-73.623940
5187,"8314 St-Hubert Montreal",45.547338,-73.629638
5188,"8176, rue Henri-Julien Montreal",45.541691,-73.631215
5189,"7060, rue Huchison, condo 511 Montreal",45.501689,-73.567256
5190,"7321, 18i�me avenue, app. 7 Montreal",45.516751,-73.597389
5191,"7060, rue Hutchison, app. 517 Montreal",45.529101,-73.620946
5192,"7060, rue Hutchison, condo 205 Montreal",45.501689,-73.567256
5193,"7700, rue Marquette, condo 3 Montreal",45.501689,-73.567256
5194,"7750, rue Delanaudi�re, app. 202 Montreal",45.501689,-73.567256
5195,"8034, rue St-G�rard Montreal",45.543951,-73.627308
5196,"820, rue De Castelnau Est, app. 103 Montreal",45.541780,-73.615016
5197,"8174, avenue Henri-Julien Montreal",45.541686,-73.631200
5198,"70, rue Moliere, app. 103 Montreal",45.536683,-73.619771
5199,"7060, rue Hutchison, app. 310 Montreal",45.529101,-73.620946
5200,"8478 Casgrain Montreal",45.541715,-73.636456
5201,"55, rue Moli�re, app. 416 Montreal",45.536353,-73.620187
5202,"7428, rue Berri Montreal",45.540165,-73.618697
5203,"8283 Rue Foucher Montreal",45.545542,-73.630049
5204,"7060, Hutchison, app. 520 Montreal",45.529101,-73.620946
5205,"7580, rue St-G�rard Montreal",45.542094,-73.620627
5206,"322 rue Villeray Montreal",45.539846,-73.623443
5207,"174 Faillon O. app. 101 Montreal",45.534146,-73.623489
5208,"8597 Foucher Montreal",45.547120,-73.635630
5209,"7912A Drolet Montreal",45.541075,-73.626889
5210,"7059 ave Durocher app102 Montreal",45.526721,-73.616582
5211,"418-5, rue St-Roch Montreal",45.531995,-73.627996
5212,"8355 rue Berri apt.4 Montreal",45.544528,-73.632982
5213,"7680 Lajeunesse app 302 Montreal",45.541762,-73.621988
5214,"7140 avenue du Parc no 16 Montreal",45.529925,-73.621803
5215,"40 rue Moli�re suite 109 Montreal",45.536252,-73.620111
5216,"6500 de l'Esplanade # 301 Montreal",45.501689,-73.567256
5217,"1430rue Tillemont #302 Montreal",45.549733,-73.618144
5218,"8234 -8244, rue Drolet Montreal",45.542559,-73.631986
5219,"7402 Lajeunesse Montreal",45.540733,-73.618257
5220,"70 Rue Moli�re App 204 Montreal",45.536683,-73.619771
5221,"7215 Rue Boyer Montreal",45.542211,-73.613843
5222,"7201 St-Dominique,Montr�al, Qu�bec Montreal",45.535561,-73.618174
5223,"7080 Rue Hutchison Montreal",45.529344,-73.621946
5224,"7130 Rue St-Urbain App 206 Montreal",45.532780,-73.618378
5225,"198 Faillon ouest #302 Montreal",45.533324,-73.623992
5226,"7060 Hutchison Montreal",45.529101,-73.620946
5227,"1440 Rue Tillemont app 201 Montreal",45.549772,-73.618109
5228,"412, St-Roch #7 Montreal",45.531995,-73.627996
5229,"7060 Rue Hutchison # 103 Montreal",45.529101,-73.620946
5230,"202-7670 Lajeunesse Montreal",45.541738,-73.621829
5231,"8010 Rue Henri-Julien, unit� D Montreal",45.501689,-73.567256
5232,"7361, 17E Avenue no3 Montreal",45.501689,-73.567256
5233,"8466 St-Dominique Montreal",45.541115,-73.636781
5234,"162 Faillon Ouest Montreal",45.534686,-73.623169
5235,"7979 Rue ST-Hubert Montreal",45.545841,-73.624729
5236,"190 Rue Faillon Ouest App 102 Montreal",45.533677,-73.623790
5237,"7403 Saint-G�rard Montreal",45.541345,-73.617797
5238,"1-8355 Berri Montreal",45.544528,-73.632982
5239,"7820 Saint-G�rard Montreal",45.543180,-73.624570
5240,"7967 Rue Saint-Dominique Montreal",45.539036,-73.628883
5241,"186 Rue Faillon ouest #402 Montreal",45.533898,-73.623648
5242,"7267 Rue Boyer Montreal",45.542549,-73.614605
5243,"245, rue Villeray Montreal",45.539417,-73.623995
5244,"7959 Rue St-Denis Montreal",45.542159,-73.626999
5245,"7910, Drolet Montreal",45.541064,-73.626852
5246,"C-8010, Av. Henri-Julien Montreal",45.540955,-73.628679
5247,"7383 St-Hubert #A Montreal",45.542146,-73.616097
5248,"7341, 17e Avenue, Unit� 2 Montreal",0.000000,0.000000
5249,"7914 Rue St-Denis Montreal",45.541804,-73.626518
5250,"8446 Saint-Dominique Montreal",45.541041,-73.636547
5251,"8064 Rue Henri-Julien Montreal",45.541069,-73.629497
5252,"309-7426 Rue St-Andr� Montreal",45.501689,-73.567256
5253,"402-7059, rue Durocher Montreal",45.528765,-73.621636
5254,"7080 Hutchison app. 504 Montreal",45.529344,-73.621946
5255,"4-1310 Jarry Est Montreal",45.550004,-73.621714
5256,"4-7370, avenue L�onard de Vinci Montreal",45.564688,-73.597356
5257,"8306 rue St-Hubert Montreal",45.547415,-73.629482
5258,"2-8084, rue Saint-Hubert Montreal",45.546247,-73.626151
5259,"6967, 18e avenue Montreal",45.562259,-73.590017
5260,"7244, avenue Christophe-Colomb Montreal",45.543054,-73.613413
5261,"320-7060, rue Hutchison Montreal",45.529101,-73.620946
5262,"102-1430, rue Tillemont Montreal",45.549733,-73.618144
5263,"402-198, rue Faillon Ouest Montreal",45.533324,-73.623992
5264,"102-7698, rue Lajeunesse Montreal",45.541856,-73.622207
5265,"613-7080, rue Hutchison Montreal",45.529344,-73.621946
5266,"203-820, rue de Castelnau Est Montreal",45.541780,-73.615016
5267,"101-7660, rue Lajeunesse Montreal",45.541717,-73.621726
5268,"2-7660, rue Lajeunesse Montreal",45.541717,-73.621726
5269,"3-7635, rue Saint-Andr� Montreal",45.501689,-73.567256
5270,"7-3721, rue Everett Montreal",45.564362,-73.596947
5271,"7-414, rue Saint-Roch Montreal",45.531995,-73.627996
5272,"8116-8118, avenue Casgrain Montreal",45.540187,-73.631138
5273,"103-7367, rue Saint-Andre Montreal",45.542493,-73.615994
5274,"204-55, rue Moli�re Montreal",45.536353,-73.620187
5275,"205-7370, rue St-Hubert Montreal",45.541829,-73.615942
5276,"102-2503, rue Champdor� Montreal",45.501689,-73.567256
5277,"301-7690, rue de Lanaudiere Montreal",45.548456,-73.617497
5278,"101-7694, rue de Lanaudi�re Montreal",45.548535,-73.617523
5279,"301-7660, rue Lajeunesse Montreal",45.541717,-73.621726
5280,"8476, avenue Casgrain Montreal",45.541709,-73.636435
5281,"7660, rue Drolet Montreal",45.539948,-73.622964
5282,"1-7690, rue Lajeunesse Montreal",45.541821,-73.622083
5283,"8-7898, rue Saint-Denis Montreal",45.541589,-73.626412
5284,"302-7690, de Lanaudi�re Montreal",45.548456,-73.617497
5285,"404-7080, rue Hutchison Montreal",45.529344,-73.621946
5286,"102-8775, 9e avenue Montreal",45.568311,-73.623151
5287,"201-7680, rue Lajeunesse Montreal",45.541762,-73.621988
5288,"518-7060, rue Hutchison Montreal",45.529101,-73.620946
5289,"002-7700, rue de Lanaudiere Montreal",45.548511,-73.617694
5290,"7611, avenue Henri-Julien Montreal",45.539276,-73.622835
5291,"3-7360, rue  L�onard De Vinci Montreal",45.564628,-73.597222
5292,"8314, rue Saint-Hubert Montreal",45.547338,-73.629638
5293,"11-7130, avenue du Parc Montreal",45.530050,-73.621846
5294,"104-8775, 9�me avenue Montreal",45.568311,-73.623151
5295,"103-7369, Saint Andr� Montreal",45.501689,-73.567256
5296,"40 Molière Unité 208 Montreal",45.501689,-73.567256
5297,"202-7690, rue Lajeunesse Montreal",45.541821,-73.622083
5298,"201-192, rue Faillon Ouest Montreal",45.533566,-73.623859
5299,"4-7400, rue Lajeunesse Montreal",45.540697,-73.618097
5300,"7726, rue Saint-Denis Montreal",45.540971,-73.623627
5301,"7724, rue Saint-Denis Montreal",45.540970,-73.623625
5302,"8310, rue Saint-Hubert Montreal",45.547429,-73.629526
5303,"7178, rue Molson Montreal",45.554429,-73.602117
5304,"7756, rue Saint-G�rard Montreal",45.542959,-73.623481
5305,"7576, rue Berri Montreal",45.540919,-73.621291
5306,"203-7060, rue Hutchison Montreal",45.529101,-73.620946
5307,"103-8771, 9e Avenue Montreal",45.568212,-73.622919
5308,"316-7060, rue Hutchison Montreal",45.529101,-73.620946
5309,"55, rue Moli�re Montreal",45.536353,-73.620187
5310,"8312, avenue Henri-Julien Montreal",45.542347,-73.633448
5311,"188 Faillon Ouest Montreal",45.533788,-73.623719
5312,"7-1320, rue Jarry Est Montreal",45.550101,-73.621623
5313,"8292, avenue Henri-Julien Montreal",45.542082,-73.632989
5314,"302-1420, rue Tillemont Montreal",45.549694,-73.618179
5315,"8394, rue Foucher Montreal",45.546201,-73.632678
5316,"8589, rue Foucher Montreal",45.547206,-73.635390
5317,"302-7750, rue de Lanaudi�re Montreal",45.548613,-73.617810
5318,"301-7547, St-Andre Montreal",45.543704,-73.618777
5319,"104-7375, rue Saint-Andr� Montreal",45.501689,-73.567256
5320,"308-7426, rue Saint-Andr� Montreal",45.501689,-73.567256
5321,"105-1400, rue Tillemont Montreal",45.549359,-73.618324
5322,"8258, rue Saint-G�rard Montreal",45.544989,-73.630865
5323,"101-7375, rue Saint-Andr� Montreal",45.501689,-73.567256
5324,"102-176, rue Faillon Ouest Montreal",45.534138,-73.623406
5325,"402-75, rue Moli�re Montreal",45.536767,-73.619845
5326,"7080 Hutchison # 409 Montreal",45.529344,-73.621946
5327,"A-7906, rue Drolet Montreal",45.541043,-73.626778
5328,"101-7080, rue Hutchison Montreal",45.529344,-73.621946
5329,"7188, rue Molson Montreal",45.554476,-73.602189
5330,"119-7140, rue Alexandra Montreal",45.532112,-73.619744
5331,"8478, avenue Casgrain Montreal",45.541715,-73.636456
5332,"301-7426, rue St-Andr� Montreal",45.501689,-73.567256
5333,"002-1414, rue Villeray Montreal",45.549252,-73.616249
5334,"5-1300, rue Jarry Est Montreal",45.549906,-73.621799
5335,"7325, 18e avenue Montreal",45.564920,-73.595609
5336,"7753, rue Drolet Montreal",45.540478,-73.624258
5337,"8595, rue Foucher Montreal",45.547108,-73.635585
5338,"304-1414, rue Villeray Montreal",45.549252,-73.616249
5339,"107-7080, rue Hutchison Montreal",45.529344,-73.621946
5340,"8-3721, rue Everett Montreal",45.564362,-73.596947
5341,"201-7905, rue Saint-Hubert Montreal",45.545647,-73.624307
5342,"A-7359, rue de la Roche Montreal",45.544249,-73.613604
5343,"302-168, rue Faillon Ouest Montreal",45.534419,-73.623323
5344,"8444, rue St-Dominique Montreal",45.541040,-73.636411
5345,"202-7945, rue St-Hubert Montreal",45.545732,-73.624482
5346,"2-7698, rue Lajeunesse Montreal",45.541856,-73.622207
5347,"7866, rue Garnier Montreal",45.549951,-73.617500
5348,"5-406, rue Saint-Roch Montreal",45.531995,-73.627996
5349,"1-675, avenue Beaumont Montreal",45.526288,-73.620759
5350,"A-7557, rue Saint-Andr� Montreal",45.501689,-73.567256
5351,"7045, avenue Louis H�bert Montreal",45.552416,-73.600832
5352,"301-7543, rue St-Andr� Montreal",45.501689,-73.567256
5353,"1-7012, rue Molson Montreal",45.553223,-73.599020
5354,"407-55, rue Moli�re Montreal",45.536353,-73.620187
5355,"7483, rue Drolet Montreal",45.539368,-73.620484
5356,"8223, rue Berri Montreal",45.543859,-73.630756
5357,"7197, avenue de Gasp� Montreal",45.501689,-73.567256
5358,"402-154, rue Gary Carter Montreal",45.534846,-73.623079
5359,"2-7600, 18e avenue Montreal",45.566125,-73.599004
5360,"104-2511, rue Champdor� Montreal",45.501689,-73.567256
5361,"301-75, rue Moli�re Montreal",45.536767,-73.619845
5362,"7242, avenue Christophe-Colomb Montreal",45.542912,-73.613473
5363,"A-7662, rue Saint-Denis Montreal",45.540637,-73.622468
5364,"301-192, rue Gary Carter Montreal",45.533566,-73.623859
5365,"301-7670, rue Lajeunesse Montreal",45.541738,-73.621829
5366,"107-1414, rue Villeray Montreal",45.549252,-73.616249
5367,"316-7400, boulevard St-Laurent Montreal",45.535436,-73.621565
5368,"320-757, rue Villeray Montreal",45.543847,-73.621554
5369,"202-7905, rue Saint-Hubert Montreal",45.545647,-73.624307
5370,"6-7380, avenue L�onard de Vinci Montreal",45.564756,-73.597483
5371,"102-178, rue Gary-carter Montreal",45.534133,-73.623498
5372,"2-7637, avenue L�onard de Vinci Montreal",45.566544,-73.600924
5373,"002-40, rue Moli�re Montreal",45.536252,-73.620111
5374,"002-7650, 13e avenue Montreal",45.562998,-73.603517
5375,"401-7543, rue Saint-Andr� Montreal",45.501689,-73.567256
5376,"102-75, rue Moli�re Montreal",45.536767,-73.619845
5377,"8450, rue Saint-Dominique Montreal",45.541053,-73.636557
5378,"7080, rue Hutchison, app. 215 Montreal",45.529344,-73.621946
5379,"305-8635, rue Lajeunesse Montreal",45.546286,-73.636950
5380,"4-408, rue Saint-Roch Montreal",45.531995,-73.627996
5381,"8530, rue Saint G�rard Montreal",45.546231,-73.635220
5382,"001-7624, 13 avenue Montreal",45.562895,-73.603005
5383,"7925, rue St-Hubert Montreal",45.545695,-73.624423
5384,"7908, rue Drolet Montreal",45.541053,-73.626815
5385,"12-7140, avenue du Parc Montreal",45.529925,-73.621803
5386,"7415, rue Garnier Montreal",45.547773,-73.612274
5387,"8310, rue Saint-Dominique Montreal",45.540444,-73.634558
5388,"7-87, rue Jean-Talon Est Montreal",45.535577,-73.617249
5389,"102-7049, rue Durocher Montreal",45.528831,-73.621540
5390,"315-7060, rue Hutchison Montreal",45.529101,-73.620946
5391,"7031, 6e avenue Montreal",45.555272,-73.597578
5392,"401-7989, rue Saint-Hubert Montreal",45.545830,-73.624770
5393,"301-7896, rue Saint-Hubert Montreal",45.545432,-73.624134
5394,"309-1400, rue Tillemont Montreal",45.549359,-73.618324
5395,"8332, rue Saint-Denis Montreal",45.543667,-73.632980
5396,"7535, avenue de Chateaubriand Montreal",45.542710,-73.619159
5397,"7653, rue Berri Montreal",45.541299,-73.621788
5398,"202-7902, rue Saint-Hubert Montreal",45.564692,-73.684090
5399,"2-7631, avenue L�onard de Vinci Montreal",45.566345,-73.600473
5400,"7-404, rue Saint-Roch Montreal",45.531995,-73.627996
5401,"8-7370, avenue L�onard de Vinci Montreal",45.564688,-73.597356
5402,"110-8595, rue Saint Dominique Montreal",45.541871,-73.638787
5403,"102-7375, rue Saint-Andr� Montreal",45.501689,-73.567256
5404,"7856, avenue de Gasp� Montreal",45.501689,-73.567256
5405,"301-820, rue de Castelnau Est Montreal",45.541780,-73.615016
5406,"8324, rue St-Dominique Montreal",45.540565,-73.634603
5407,"102-8261, avenue de Chateaubriand Montreal",45.546805,-73.629275
5408,"101-7272, rue Lajeunesse Montreal",45.539986,-73.615686
5409,"301-7624, 13 avenue Montreal",45.562895,-73.603005
5410,"1482 Rue Tillemont Montreal",45.549980,-73.617925
5411,"7060 Rue Hutchison Montreal",45.529101,-73.620946
5412,"7426 Rue St-André Condo 301 Montreal",45.501689,-73.567256
5413,"7060 Rue Hutchison App. 202 Montreal",45.529101,-73.620946
5414,"8593 Rue foucher Montreal",45.547096,-73.635540
5415,"7060 Rue Hutchison condo 105 Montreal",45.501689,-73.567256
5416,"8794 Rue Foucher Condo 8 Montreal",45.501689,-73.567256
5417,"7700 Rue marquette App. 4 Montreal",45.550659,-73.615368
5418,"7906A Avenue Drolet Montreal",45.541043,-73.626778
5419,"8455 Rue St.Dominique App. 301 Montreal",45.541183,-73.636653
5420,"7959 Rue St-Denis Montreal",45.542159,-73.626999
5421,"7060 Rue Hutchison Condo 422 Montreal",45.501689,-73.567256
5422,"8760, 8�me Avenue Montreal",45.567299,-73.623909
5423,"7872 Saint-Andre Street Montreal",45.545692,-73.623428
5424,"55 Rue MOLI�RE App. 208 Montreal",45.536353,-73.620187
5425,"198 Rue Faillon Ouest App. 402 Montreal",45.533324,-73.623992
5426,"7080 Rue Hutchison App. 604 Montreal",45.529344,-73.621946
5427,"10 York Str. Street App. 201 Montreal",45.617050,-73.575992
5428,"1455, rue Towers, app. 402 Montreal",45.492950,-73.581937
5429,"376 Red Fern Building Appt. 36 Montreal",45.485187,-73.595765
5430,"4700 Ste Catherine suite 605 Montreal",45.554525,-73.531555
5431,"478 Wood Montreal",45.489879,-73.592440
5432,"525, avenue Prince-Albert Montreal",45.642286,-73.491630
